id,spend
8044,587
8045,2848
8046,479
8047,2330
8048,171
8049,702
8050,941
8051,684
8052,216
8053,304
8054,2051
8055,1444
8056,23
8057,16
8058,112
8059,1827
8060,1165
8061,420
8062,3189
8063,18
8064,1754
8065,10
8066,1562
8067,18
8068,1101
8069,695
8070,1723
8071,663
8072,536
8073,503
8074,46
8075,237
8076,226
8077,257
8078,289
8079,913
8080,657
8081,962
8082,309
8083,518
8084,2583
8085,658
8086,657
8087,6323
8088,3180
8089,18
8090,10946
8091,574
8092,3483
8093,180
8094,12872
8095,355
8096,116
8097,259
8098,911
8099,676
8100,1757
8101,154
8102,13665
8103,2182
8104,927
8105,297
8106,584
8107,490
8108,18
8109,2087
8110,11435
8111,1672
8112,581
8113,494
8114,757
8115,2110
8116,1736
8117,258
8118,1246
8119,4175
8120,671
8121,61
8122,322
8123,4339
8124,389
8125,256
8126,5497
8127,11717
8128,3340
8129,320
8130,11849
8131,148
8132,200
8133,22
8134,1168
8135,204
8136,9252
8137,551
8138,62
8139,416
8140,445
8141,1152
8142,27
8143,737
8144,981
8145,162
8146,425
8147,3490
8148,360
8149,820
8150,393
8151,1235
8152,1851
8153,89
8154,209
8155,1886
8156,509
8157,26
8158,330
8159,976
8160,271
8161,279
8162,1759
8163,607
8164,414
8165,670
8166,516
8167,2153
8168,1938
8169,2484
8170,939
8171,40
8172,39
8173,4483
8174,1858
8175,139
8176,9419
8177,90
8178,1450
8179,606
8180,239
8181,60
8182,145
8183,117
8184,64
8185,241
8186,3143
8187,26
8188,828
8189,589
8190,615
8191,290
8192,491
8193,294
8194,3563
8195,549
8196,13
8197,344
8198,222
8199,1448
8200,1564
8201,26
8202,150
8203,1167
8204,287
8205,87
8206,314
8207,178
8208,761
8209,570
8210,90
8211,956
8212,199
8213,1492
8214,1009
8215,2330
8216,1177
8217,659
8218,49
8219,4345
8220,753
8221,178
8222,781
8223,136
8224,138
8225,319
8226,202
8227,1043
8228,1565
8229,1101
8230,134
8231,57
8232,117
8233,2049
8234,3555
8235,1402
8236,1377
8237,1406
8238,65
8239,205
8240,135
8241,399
8242,718
8243,5129
8244,2432
8245,337
8246,734
8247,385
8248,96
8249,1537
8250,241
8251,6458
8252,1193
8253,774
8254,149
8255,509
8256,282
8257,84
8258,899
8259,413
8260,341
8261,3755
8262,69
8263,762
8264,33
8265,26
8266,198
8267,20
8268,657
8269,1285
8270,66
8271,2889
8272,260
8273,5592
8274,3104
8275,25
8276,1698
8277,314
8278,59
8279,69
8280,11
8281,4898
8282,2157
8283,116
8284,1864
8285,98
8286,2344
8287,63
8288,35
8289,266
8290,1312
8291,998
8292,55
8293,1473
8294,3078
8295,222
8296,60
8297,1803
8298,56
8299,436
8300,445
8301,1821
8302,4480
8303,40
8304,865
8305,130
8306,156
8307,1647
8308,11
8309,8451
8310,16
8311,878
8312,1717
8313,246
8314,308
8315,10
8316,78
8317,2285
8318,138
8319,312
8320,40
8321,1076
8322,26
8323,154
8324,18
8325,1057
8326,3210
8327,209
8328,2379
8329,259
8330,5467
8331,849
8332,1090
8333,349
8334,14
8335,135
8336,67
8337,180
8338,389
8339,64
8340,1351
8341,17
8342,2347
8343,583
8344,934
8345,775
8346,3
8347,36
8348,1114
8349,221
8350,15817
8351,3395
8352,1972
8353,128
8354,1125
8355,258
8356,223
8357,668
8358,210
8359,4501
8360,95
8361,239
8362,103
8363,3005
8364,49
8365,207
8366,224
8367,528
8368,14
8369,100
8370,1226
8371,30
8372,383
8373,1108
8374,38
8375,50
8376,504
8377,1171
8378,18
8379,288
8380,1324
8381,26
8382,328
8383,2279
8384,1203
8385,661
8386,2455
8387,121
8388,465
8389,193
8390,251
8391,81
8392,11015
8393,1410
8394,596
8395,73
8396,1948
8397,14
8398,68
8399,3439
8400,301
8401,16
8402,2504
8403,315
8404,432
8405,5940
8406,21728
8407,274
8408,13
8409,238
8410,1031
8411,226
8412,191
8413,891
8414,5092
8415,250
8416,29
8417,5617
8418,396
8419,762
8420,32
8421,497
8422,1203
8423,2103
8424,444
8425,1139
8426,518
8427,589
8428,1980
8429,1410
8430,1045
8431,637
8432,202
8433,37
8434,884
8435,292
8436,392
8437,10
8438,575
8439,1650
8440,105
8441,1962
8442,2883
8443,3545
8444,26359
8445,16701
8446,1142
8447,53
8448,57
8449,282
8450,6346
8451,310
8452,278
8453,3456
8454,1126
8455,119
8456,995
8457,187
8458,2582
8459,719
8460,250
8461,18
8462,52
8463,173
8464,6527
8465,105
8466,115
8467,1454
8468,934
8469,350
8470,2821
8471,1143
8472,1349
8473,212
8474,6718
8475,479
8476,3290
8477,5197
8478,4791
8479,18
8480,813
8481,436
8482,163
8483,359
8484,123
8485,93
8486,84
8487,1230
8488,950
8489,99
8490,15
8491,146
8492,8050
8493,4823
8494,29267
8495,133
8496,361
8497,132
8498,1285
8499,219
8500,3525
8501,97
8502,129
8503,798
8504,50
8505,618
8506,32
8507,550
8508,203
8509,1847
8510,5660
8511,742
8512,204
8513,97
8514,110
8515,790
8516,314
8517,5277
8518,573
8519,27
8520,259
8521,113
8522,94
8523,1747
8524,1877
8525,18
8526,553
8527,140
8528,170
8529,1645
8530,510
8531,234
8532,375
8533,178
8534,1376
8535,95
8536,1115
8537,451
8538,238
8539,399
8540,866
8541,727
8542,1267
8543,214
8544,690
8545,1348
8546,1519
8547,2411
8548,68
8549,190
8550,8419
8551,158
8552,1249
8553,130
8554,453
8555,600
8556,3829
8557,2505
8558,102
8559,83
8560,1415
8561,1364
8562,1652
8563,207
8564,36375
8565,68
8566,5513
8567,658
8568,500
8569,15443
8570,47
8571,14
8572,467
8573,2141
8574,33245
8575,42
8576,7212
8577,1050
8578,1117
8579,117
8580,116
8581,1186
8582,1683
8583,109
8584,205
8585,94
8586,120
8587,1129
8588,775
8589,376
8590,13577
8591,6403
8592,40
8593,1365
8594,60
8595,3215
8596,3719
8597,1506
8598,1730
8599,607
8600,7501
8601,947
8602,13
8603,106
8604,355
8605,93
8606,120
8607,1439
8608,4574
8609,7328
8610,10
8611,1071
8612,749
8613,103
8614,49
8615,1427
8616,12
8617,2692
8618,2004
8619,1947
8620,7637
8621,1959
8622,1175
8623,1687
8624,210
8625,494
8626,906
8627,942
8628,646
8629,57
8630,8074
8631,145
8632,32
8633,2358
8634,360
8635,465
8636,37
8637,1094
8638,74
8639,176
8640,657
8641,55
8642,460
8643,11466
8644,509
8645,337
8646,24
8647,923
8648,522
8649,389
8650,907
8651,172
8652,460
8653,980
8654,271
8655,2622
8656,434
8657,117
8658,349
8659,1290
8660,322
8661,2369
8662,228
8663,284
8664,418
8665,324
8666,1945
8667,253
8668,38
8669,6308
8670,201
8671,5267
8672,88
8673,99
8674,2703
8675,121
8676,315
8677,230
8678,636
8679,410
8680,256
8681,907
8682,2410
8683,315
8684,1370
8685,8973
8686,1242
8687,718
8688,265
8689,291
8690,568
8691,3810
8692,154
8693,359
8694,5342
8695,678
8696,50
8697,64245
8698,46
8699,917
8700,1059
8701,108
8702,1120
8703,81
8704,162
8705,8462
8706,4427
8707,288
8708,132
8709,1665
8710,976
8711,471
8712,148
8713,9907
8714,50
8715,398
8716,35
8717,1003
8718,1032
8719,1128
8720,842
8721,8037
8722,300
8723,22766
8724,42
8725,1449
8726,2151
8727,5320
8728,744
8729,313
8730,130
8731,205
8732,340
8733,2269
8734,292
8735,1270
8736,2823
8737,33
8738,2219
8739,67
8740,303
8741,866
8742,1662
8743,864
8744,288
8745,146
8746,113
8747,446
8748,4452
8749,274
8750,99
8751,2570
8752,3033
8753,467
8754,976
8755,3558
8756,837
8757,94
8758,9741
8759,8118
8760,11641
8761,1332
8762,992
8763,30
8764,177
8765,1208
8766,447
8767,2790
8768,337
8769,987
8770,1800
8771,237
8772,247
8773,303
8774,18
8775,398
8776,91
8777,145
8778,920
8779,28
8780,34
8781,982
8782,631
8783,299
8784,3827
8785,1910
8786,180
8787,337
8788,7404
8789,651
8790,6470
8791,84
8792,1064
8793,2920
8794,434
8795,8953
8796,1831
8797,3426
8798,292
8799,930
8800,125
8801,707
8802,503
8803,432
8804,732
8805,81
8806,158
8807,5892
8808,1260
8809,46148
8810,148
8811,177
8812,1167
8813,1198
8814,569
8815,604
8816,6066
8817,15
8818,194
8819,223
8820,1196
8821,401
8822,5529
8823,698
8824,1330
8825,947
8826,234
8827,1026
8828,348
8829,702
8830,807
8831,292
8832,15
8833,80
8834,30
8835,1951
8836,1449
8837,2325
8838,100
8839,1369
8840,2229
8841,124
8842,85
8843,10508
8844,187
8845,13
8846,25298
8847,637
8848,349
8849,47
8850,327
8851,13
8852,249
8853,166
8854,294
8855,291
8856,34761
8857,503
8858,9123
8859,5676
8860,334
8861,129
8862,286
8863,696
8864,7380
8865,134
8866,486
8867,13745
8868,104
8869,156
8870,5030
8871,6868
8872,18
8873,343
8874,63
8875,7759
8876,650
8877,268
8878,1669
8879,3485
8880,2273
8881,3498
8882,560
8883,12910
8884,15015
8885,3527
8886,13
8887,1175
8888,150
8889,1373
8890,90
8891,12
8892,2075
8893,116
8894,137
8895,2478
8896,1403
8897,18
8898,18
8899,657
8900,498
8901,154
8902,182
8903,692
8904,677
8905,1128
8906,3362
8907,69
8908,1234
8909,40
8910,575
8911,253
8912,139
8913,294
8914,496
8915,52
8916,214
8917,5578
8918,467
8919,178
8920,63
8921,527
8922,1209
8923,1479
8924,19830
8925,20
8926,5012
8927,1344
8928,424
8929,819
8930,554
8931,23
8932,1654
8933,1956
8934,125
8935,616
8936,1185
8937,112
8938,178
8939,86
8940,9151
8941,2562
8942,66
8943,2009
8944,1256
8945,212
8946,518
8947,705
8948,479
8949,494
8950,891
8951,18
8952,237
8953,90
8954,359
8955,380
8956,873
8957,3100
8958,512
8959,207
8960,2903
8961,4006
8962,344
8963,310
8964,3246
8965,332
8966,297
8967,374
8968,216
8969,1530
8970,273
8971,244
8972,40
8973,4213
8974,3458
8975,9037
8976,407
8977,131
8978,2390
8979,11051
8980,6356
8981,1112
8982,46
8983,8447
8984,27
8985,98
8986,63
8987,1673
8988,112
8989,1872
8990,6334
8991,738
8992,1769
8993,9179
8994,20
8995,201
8996,15
8997,256
8998,988
8999,57
9000,3286
9001,543
9002,2000
9003,36
9004,2032
9005,38
9006,34
9007,356
9008,149
9009,989
9010,1020
9011,26
9012,95
9013,158
9014,160
9015,855
9016,639
9017,491
9018,244
9019,716
9020,746
9021,487
9022,32440
9023,55
9024,1108
9025,62
9026,421
9027,2892
9028,2554
9029,789
9030,488
9031,2578
9032,17
9033,498
9034,586
9035,2119
9036,458
9037,2605
9038,771
9039,163
9040,14438
9041,264
9042,8859
9043,387
9044,1401
9045,1379
9046,33
9047,404
9048,1927
9049,33
9050,2215
9051,18
9052,100
9053,28
9054,314
9055,106
9056,458
9057,17
9058,1679
9059,272
9060,334
9061,36
9062,430
9063,209
9064,1726
9065,2471
9066,366
9067,546
9068,880
9069,289
9070,278
9071,525
9072,250
9073,52
9074,1832
9075,1064
9076,674
9077,80
9078,219
9079,18
9080,2759
9081,437
9082,310
9083,158
9084,327
9085,168
9086,43
9087,2686
9088,4556
9089,38059
9090,812
9091,125
9092,6890
9093,18
9094,2529
9095,136
9096,268
9097,4127
9098,18
9099,236
9100,78
9101,1080
9102,960
9103,189
9104,611
9105,678
9106,2547
9107,2387
9108,1743
9109,151
9110,597
9111,688
9112,2603
9113,316
9114,150
9115,2151
9116,3629
9117,1813
9118,54
9119,380
9120,706
9121,604
9122,63
9123,2093
9124,239
9125,2956
9126,270
9127,571
9128,645
9129,4816
9130,408
9131,290
9132,39
9133,421
9134,4154
9135,19
9136,333
9137,682
9138,40
9139,4483
9140,36
9141,21
9142,1066
9143,15
9144,660
9145,516
9146,406
9147,3030
9148,290
9149,327
9150,20
9151,110
9152,420
9153,135
9154,1181
9155,6490
9156,457
9157,294
9158,192
9159,26
9160,755
9161,3562
9162,111
9163,42
9164,3709
9165,709
9166,2286
9167,63
9168,224
9169,294
9170,2451
9171,271
9172,443
9173,725
9174,241
9175,1399
9176,1382
9177,71
9178,28
9179,1536
9180,7531
9181,664
9182,12165
9183,926
9184,878
9185,1599
9186,2181
9187,2672
9188,9962
9189,934
9190,280
9191,98
9192,3142
9193,203
9194,6356
9195,264
9196,8973
9197,168
9198,104
9199,1128
9200,139
9201,3278
9202,31
9203,32
9204,504
9205,112
9206,109
9207,160
9208,258
9209,4820
9210,20
9211,4041
9212,607
9213,5525
9214,491
9215,1
9216,13215
9217,296
9218,19
9219,1201
9220,647
9221,264
9222,923
9223,150
9224,3407
9225,5678
9226,994
9227,500
9228,331
9229,306
9230,237
9231,996
9232,1085
9233,520
9234,20
9235,372
9236,69
9237,200
9238,297
9239,808
9240,275
9241,3501
9242,163
9243,3011
9244,873
9245,153
9246,1414
9247,878
9248,381
9249,150
9250,144
9251,2441
9252,593
9253,1826
9254,949
9255,25
9256,990
9257,725
9258,268
9259,10
9260,748
9261,487
9262,53
9263,509
9264,118673
9265,4413
9266,741
9267,343
9268,235
9269,5247
9270,108
9271,218
9272,192
9273,160
9274,1616
9275,167
9276,129
9277,3039
9278,396
9279,84
9280,383
9281,1812
9282,616
9283,416
9284,583
9285,293
9286,307
9287,2521
9288,100
9289,123
9290,216
9291,1848
9292,290
9293,580
9294,278
9295,564
9296,331
9297,673
9298,200
9299,103
9300,866
9301,315
9302,323
9303,264
9304,1401
9305,329
9306,2040
9307,100
9308,316
9309,254
9310,11460
9311,1027
9312,61
9313,602
9314,1188
9315,70
9316,27
9317,511
9318,96
9319,812
9320,619
9321,5246
9322,318
9323,235
9324,676
9325,325
9326,210
9327,49
9328,304
9329,1593
9330,319
9331,1692
9332,115
9333,2491
9334,2697
9335,3889
9336,6138
9337,177
9338,4112
9339,8389
9340,867
9341,1374
9342,56
9343,4412
9344,1003
9345,103
9346,74
9347,289
9348,2169
9349,333
9350,16
9351,1475
9352,580
9353,565
9354,118
9355,3054
9356,1752
9357,1328
9358,776
9359,924
9360,166
9361,3871
9362,526
9363,18
9364,639
9365,1424
9366,1874
9367,35
9368,3186
9369,208
9370,68
9371,38
9372,39
9373,80
9374,1223
9375,582
9376,1034
9377,374
9378,378
9379,44
9380,1353
9381,48
9382,276
9383,486
9384,281
9385,432
9386,71
9387,1695
9388,16490
9389,1113
9390,67
9391,859
9392,175
9393,609
9394,709
9395,169
9396,42
9397,2208
9398,793
9399,70
9400,405
9401,6019
9402,265
9403,219
9404,352
9405,300
9406,150
9407,4072
9408,4653
9409,64
9410,282
9411,4645
9412,3877
9413,255
9414,133
9415,1247
9416,39
9417,28
9418,39
9419,207
9420,293
9421,1824
9422,2790
9423,212
9424,259
9425,303
9426,5900
9427,479
9428,1922
9429,532
9430,4008
9431,2570
9432,1888
9433,1960
9434,11038
9435,61
9436,1302
9437,20
9438,2785
9439,1228
9440,331
9441,723
9442,850
9443,671
9444,3570
9445,127
9446,1098
9447,4230
9448,409
9449,1188
9450,171
9451,232
9452,3673
9453,833
9454,13352
9455,66
9456,270
9457,172
9458,25
9459,476
9460,438
9461,147
9462,314
9463,127
9464,57
9465,916
9466,21
9467,464
9468,140
9469,220
9470,30
9471,320
9472,288
9473,234
9474,1320
9475,478
9476,662
9477,1551
9478,967
9479,606
9480,1677
9481,273
9482,424
9483,399
9484,142
9485,708
9486,137
9487,2159
9488,1819
9489,143
9490,3541
9491,5588
9492,735
9493,5438
9494,600
9495,170
9496,85
9497,969
9498,9904
9499,3153
9500,603
9501,882
9502,860
9503,236
9504,695
9505,740
9506,2493
9507,2196
9508,69
9509,3240
9510,900
9511,192
9512,758
9513,80
9514,7455
9515,13835
9516,3341
9517,13
9518,360
9519,162
9520,441
9521,9020
9522,365
9523,65
9524,6024
9525,491
9526,747
9527,250
9528,37
9529,624
9530,126
9531,334
9532,4088
9533,18
9534,336
9535,10682
9536,213
9537,102
9538,456
9539,4583
9540,35
9541,259
9542,45
9543,218
9544,3058
9545,701
9546,1716
9547,60
9548,396
9549,12032
9550,1352
9551,1803
9552,10397
9553,198
9554,223
9555,219
9556,581
9557,111
9558,792
9559,49
9560,2250
9561,39
9562,89
9563,450
9564,1241
9565,582
9566,7706
9567,190
9568,1899
9569,48
9570,62
9571,342
9572,245
9573,5085
9574,702
9575,1165
9576,1879
9577,2894
9578,266
9579,863
9580,255
9581,33887
9582,21
9583,366
9584,1596
9585,108
9586,2824
9587,559
9588,1704
9589,300
9590,113
9591,59
9592,279
9593,48
9594,1397
9595,434
9596,1392
9597,9746
9598,1631
9599,312
9600,256
9601,543
9602,286
9603,432
9604,108
9605,1206
9606,20193
9607,8566
9608,727
9609,5190
9610,417
9611,2447
9612,45
9613,1161
9614,5224
9615,31
9616,227
9617,1388
9618,18
9619,36
9620,1263
9621,2596
9622,71
9623,17270
9624,1897
9625,394
9626,9397
9627,603
9628,816
9629,473
9630,1178
9631,249
9632,5776
9633,8445
9634,5782
9635,50
9636,24
9637,527
9638,124
9639,2663
9640,40
9641,1070
9642,54
9643,40
9644,258
9645,236
9646,299
9647,79
9648,13352
9649,424
9650,104
9651,130
9652,96
9653,3
9654,499
9655,349
9656,49
9657,2159
9658,72
9659,60
9660,58
9661,696
9662,944
9663,1743
9664,2526
9665,86
9666,177
9667,90
9668,6152
9669,20249
9670,9581
9671,384
9672,5085
9673,2476
9674,4803
9675,26
9676,360
9677,154
9678,1238
9679,1565
9680,584
9681,682
9682,2271
9683,3299
9684,6592
9685,210
9686,116
9687,424
9688,2962
9689,155
9690,833
9691,1091
9692,11410
9693,759
9694,355
9695,1293
9696,502
9697,825
9698,658
9699,4147
9700,15418
9701,716
9702,10
9703,3967
9704,1587
9705,4031
9706,3140
9707,1234
9708,30
9709,390
9710,67
9711,12012
9712,2085
9713,1638
9714,913
9715,728
9716,292
9717,13
9718,117
9719,409
9720,12
9721,105
9722,3009
9723,25
9724,35
9725,852
9726,519
9727,376
9728,669
9729,2911
9730,882
9731,2038
9732,37
9733,236
9734,579
9735,59
9736,383
9737,793
9738,2606
9739,78
9740,310
9741,50
9742,1165
9743,148
9744,75
9745,1246
9746,7639
9747,57
9748,400
9749,448
9750,9568
9751,841
9752,185
9753,2118
9754,1997
9755,5138
9756,437
9757,1371
9758,931
9759,33
9760,6
9761,1399
9762,154
9763,387
9764,18
9765,2116
9766,293
9767,40
9768,2025
9769,362
9770,5915
9771,1532
9772,576
9773,349
9774,485
9775,274
9776,1895
9777,110
9778,2575
9779,520
9780,110
9781,10
9782,607
9783,391
9784,550
9785,10719
9786,379
9787,51
9788,385
9789,41
9790,65
9791,3339
9792,2589
9793,4098
9794,298
9795,54279
9796,2274
9797,2548
9798,2288
9799,2094
9800,119658
9801,2049
9802,10
9803,1008
9804,3100
9805,294
9806,1968
9807,444
9808,611
9809,4118
9810,308
9811,12
9812,320
9813,165
9814,7202
9815,2831
9816,7779
9817,170
9818,822
9819,135
9820,2164
9821,5414
9822,275
9823,99
9824,2433
9825,18
9826,200
9827,210
9828,121
9829,41381
9830,383
9831,3499
9832,276
9833,10
9834,17
9835,40
9836,9730
9837,160
9838,1294
9839,270
9840,326
9841,106
9842,306
9843,608
9844,464
9845,50
9846,4913
9847,2604
9848,827
9849,557
9850,296
9851,1784
9852,80
9853,70
9854,62
9855,714
9856,735
9857,975
9858,240
9859,185
9860,10800
9861,96
9862,1780
9863,718
9864,2659
9865,1295
9866,1575
9867,703
9868,622
9869,95
9870,90
9871,135
9872,2312
9873,198
9874,670
9875,2492
9876,274
9877,499
9878,2251
9879,50
9880,102
9881,19129
9882,192
9883,3757
9884,6060
9885,167
9886,79
9887,52
9888,41
9889,207
9890,1245
9891,190
9892,3966
9893,697
9894,72
9895,2339
9896,5100
9897,51
9898,977
9899,207
9900,695
9901,58
9902,951
9903,214
9904,556
9905,437
9906,140
9907,2013
9908,381
9909,978
9910,474
9911,11496
9912,498
9913,207
9914,317
9915,1923
9916,315
9917,2206
9918,522
9919,735
9920,2049
9921,636
9922,1069
9923,21100
9924,502
9925,723
9926,128
9927,296
9928,71
9929,438
9930,94
9931,67
9932,17817
9933,329
9934,333
9935,81
9936,7739
9937,130
9938,1029
9939,241
9940,1244
9941,102
9942,671
9943,6421
9944,40
9945,1826
9946,1867
9947,396
9948,10139
9949,176
9950,355
9951,275
9952,623
9953,502
9954,1145
9955,1002
9956,1710
9957,5183
9958,1579
9959,1148
9960,18
9961,104
9962,10893
9963,161
9964,256
9965,571
9966,71
9967,674
9968,220
9969,1034
9970,22
9971,91
9972,1722
9973,917
9974,5476
9975,18
9976,453
9977,166
9978,473
9979,230
9980,1057
9981,54
9982,1341
9983,583
9984,647
9985,261
9986,140
9987,266
9988,33
9989,90
9990,1776
9991,70
9992,1587
9993,289
9994,153
9995,12146
9996,102
9997,5096
9998,883
9999,256
10000,6
