date,dma,treatment_period,search stays on,revenue
25-Jun-12,552,1,1,6910.236
25-Jun-12,553,1,1,17858.2392
25-Jun-12,554,1,1,38296.4184
25-Jun-12,555,1,1,97203.6648
25-Jun-12,556,1,0,116314.776
25-Jun-12,557,1,0,117560.8224
25-Jun-12,558,1,1,4710.3408
25-Jun-12,559,1,1,25811.3232
25-Jun-12,560,1,1,224622.4464
25-Jun-12,561,1,0,133257.5352
25-Jun-12,563,1,0,136378.1952
25-Jun-12,564,1,1,118569.3192
25-Jun-12,565,1,0,21259.116
25-Jun-12,566,1,0,167278.2192
25-Jun-12,567,1,1,174454.56
25-Jun-12,569,1,1,15817.6296
25-Jun-12,570,1,1,59610.96
25-Jun-12,571,1,1,99068.1696
25-Jun-12,573,1,1,78049.3536
25-Jun-12,574,1,1,63401.5008
25-Jun-12,575,1,1,89873.6328
25-Jun-12,576,1,0,35601.012
25-Jun-12,577,1,0,151543.0656
25-Jun-12,581,1,0,31716.4968
25-Jun-12,582,1,1,15555.0456
25-Jun-12,583,1,1,2701.6632
25-Jun-12,584,1,1,15150.1824
25-Jun-12,588,1,1,74808.8208
25-Jun-12,592,1,1,29457.0648
25-Jun-12,596,1,0,7114.5864
25-Jun-12,597,1,1,19520.5896
25-Jun-12,598,1,1,22181.5152
25-Jun-12,600,1,1,44990.6544
25-Jun-12,602,1,1,886897.008
25-Jun-12,603,1,1,29114.1864
25-Jun-12,604,1,1,31000.6944
25-Jun-12,605,1,1,36229.4784
25-Jun-12,606,1,0,16984.7712
25-Jun-12,609,1,0,225702.0144
25-Jun-12,610,1,1,41566.6152
25-Jun-12,611,1,0,26426.2896
25-Jun-12,612,1,1,96257.2248
25-Jun-12,613,1,0,379585.8072
25-Jun-12,616,1,1,192616.488
25-Jun-12,617,1,0,178004.2608
25-Jun-12,618,1,1,610699.032
25-Jun-12,619,1,1,115719.768
25-Jun-12,622,1,0,154039.2696
25-Jun-12,623,1,1,591852.6792
25-Jun-12,624,1,0,32725.7568
25-Jun-12,625,1,1,73155.0312
25-Jun-12,626,1,1,6395.796
25-Jun-12,627,1,0,31901.0328
25-Jun-12,628,1,1,33550.4304
25-Jun-12,630,1,1,153074.4408
25-Jun-12,631,1,1,12145.5504
25-Jun-12,632,1,1,88630.2216
25-Jun-12,633,1,1,43527.2688
25-Jun-12,634,1,1,45904.4208
25-Jun-12,635,1,0,188969.9976
25-Jun-12,636,1,1,91278.648
25-Jun-12,637,1,1,92101.0104
25-Jun-12,638,1,1,10686.132
25-Jun-12,639,1,1,22559.724
25-Jun-12,640,1,1,126560.9592
25-Jun-12,641,1,1,190900.2744
25-Jun-12,642,1,1,49087.5696
25-Jun-12,643,1,1,25327.98
25-Jun-12,644,1,0,14823.6264
25-Jun-12,647,1,1,13025.1888
25-Jun-12,648,1,1,81271.44
25-Jun-12,649,1,1,57263.3424
25-Jun-12,650,1,1,158536.4112
25-Jun-12,651,1,1,31738.8672
25-Jun-12,652,1,1,81308.4192
25-Jun-12,656,1,0,42571.5696
25-Jun-12,657,1,1,47176.956
25-Jun-12,658,1,1,91402.5024
25-Jun-12,659,1,1,223891.7184
25-Jun-12,661,1,1,10590.8616
25-Jun-12,662,1,1,24648.7896
25-Jun-12,669,1,1,67452.9696
25-Jun-12,670,1,1,57721.4136
25-Jun-12,671,1,0,97695.9
25-Jun-12,673,1,0,29603.3976
25-Jun-12,675,1,1,60385.4208
25-Jun-12,676,1,0,40944.3696
25-Jun-12,678,1,0,106424.8416
25-Jun-12,679,1,0,86693.0688
25-Jun-12,682,1,1,65410.6104
25-Jun-12,686,1,0,115635.6216
25-Jun-12,687,1,0,44943.0408
25-Jun-12,691,1,0,91518.7464
25-Jun-12,692,1,0,31950.3456
25-Jun-12,693,1,0,102640.7808
25-Jun-12,698,1,1,40949.712
25-Jun-12,702,1,1,45585.7344
25-Jun-12,705,1,0,43416.2448
25-Jun-12,709,1,1,56012.7312
25-Jun-12,710,1,0,20637.8856
25-Jun-12,711,1,0,10629.5112
25-Jun-12,716,1,1,67336.4448
25-Jun-12,717,1,1,26386.1928
25-Jun-12,718,1,1,60633.4968
25-Jun-12,722,1,1,64431.9576
25-Jun-12,724,1,1,59238.4608
25-Jun-12,725,1,1,60281.8416
25-Jun-12,734,1,0,18785.9736
25-Jun-12,736,1,1,18202.4424
25-Jun-12,737,1,0,11491.3008
25-Jun-12,740,1,1,2628.0288
25-Jun-12,743,1,0,37814.868
25-Jun-12,744,1,0,125031.6072
25-Jun-12,745,1,0,8705.052
25-Jun-12,746,1,1,25138.296
25-Jun-12,747,1,0,7172.3448
25-Jun-12,749,1,0,37509.5232
25-Jun-12,751,1,0,347175.2952
25-Jun-12,752,1,1,60492.8808
25-Jun-12,753,1,1,347445.108
25-Jun-12,754,1,1,19491.228
25-Jun-12,755,1,0,10784.484
25-Jun-12,756,1,1,21071.9952
25-Jun-12,757,1,0,56420.4672
25-Jun-12,758,1,0,32175.8928
25-Jun-12,759,1,0,9981.36
25-Jun-12,760,1,1,13189.5504
25-Jun-12,762,1,1,26038.0944
25-Jun-12,764,1,1,22412.196
25-Jun-12,765,1,1,95873.4072
25-Jun-12,766,1,1,3151.404
25-Jun-12,767,1,1,15308.5536
25-Jun-12,770,1,1,246218.4648
25-Jun-12,771,1,1,51146.7408
25-Jun-12,773,1,1,17551.4904
25-Jun-12,789,1,1,96449.8608
25-Jun-12,790,1,1,143506.4256
25-Jun-12,798,1,1,2030.9832
25-Jun-12,800,1,1,49745.4048
25-Jun-12,801,1,0,49813.3296
25-Jun-12,802,1,0,17608.9968
25-Jun-12,803,1,1,1913168.664
25-Jun-12,804,1,1,34102.188
25-Jun-12,807,1,1,905421.384
25-Jun-12,810,1,1,52195.248
25-Jun-12,811,1,0,50817.8664
25-Jun-12,813,1,0,36324.8064
25-Jun-12,819,1,1,508546.6056
25-Jun-12,820,1,1,277242.5016
25-Jun-12,821,1,1,17658.54
25-Jun-12,825,1,1,314898.5232
25-Jun-12,828,1,1,74010.9672
25-Jun-12,839,1,1,175005.108
25-Jun-12,855,1,1,65318.8968
25-Jun-12,862,1,1,364490.2368
25-Jun-12,866,1,0,122290.0992
25-Jun-12,868,1,1,37991.9664
25-Jun-12,881,1,1,120525.5664
26-Jun-12,500,1,0,92392.956
26-Jun-12,501,1,1,2361905.856
26-Jun-12,502,1,1,37512.0576
26-Jun-12,503,1,1,45736.488
26-Jun-12,504,1,1,687278.3688
26-Jun-12,505,1,0,385491.348
26-Jun-12,506,1,1,600194.1744
26-Jun-12,507,1,1,61229.8296
26-Jun-12,508,1,1,217626.948
26-Jun-12,509,1,1,73589.4432
26-Jun-12,510,1,1,337430.1744
26-Jun-12,511,1,0,638002.0296
26-Jun-12,512,1,1,248958.8712
26-Jun-12,513,1,0,87175.0296
26-Jun-12,514,1,1,141839.8056
26-Jun-12,515,1,1,161301.024
26-Jun-12,516,1,1,34115.5512
26-Jun-12,517,1,0,215333.3088
26-Jun-12,518,1,1,133967.2824
26-Jun-12,519,1,1,71923.9536
26-Jun-12,520,1,1,39099.1608
26-Jun-12,521,1,0,137137.3488
26-Jun-12,522,1,1,36320.8896
26-Jun-12,523,1,1,86946.7176
26-Jun-12,524,1,1,516096.7056
26-Jun-12,525,1,0,20069.7048
26-Jun-12,526,1,1,26385.372
26-Jun-12,527,1,1,198801.7704
26-Jun-12,528,1,0,890888.184
26-Jun-12,529,1,1,133702.9344
26-Jun-12,530,1,1,35164.7784
26-Jun-12,531,1,1,61673.5512
26-Jun-12,532,1,1,117126.0288
26-Jun-12,533,1,1,233622.3744
26-Jun-12,534,1,0,367055.4528
26-Jun-12,535,1,1,178247.8584
26-Jun-12,536,1,0,49501.9512
26-Jun-12,537,1,1,29670.9696
26-Jun-12,538,1,1,85733.856
26-Jun-12,539,1,1,404054.2656
26-Jun-12,540,1,1,50156.316
26-Jun-12,541,1,1,86820.84
26-Jun-12,542,1,0,93452.7528
26-Jun-12,543,1,1,66724.3368
26-Jun-12,544,1,0,133242.5592
26-Jun-12,545,1,0,45248.328
26-Jun-12,546,1,0,70676.7624
26-Jun-12,547,1,0,79936.4016
26-Jun-12,548,1,0,183968.9424
26-Jun-12,549,1,1,22654.4472
26-Jun-12,550,1,0,42047.0136
26-Jun-12,551,1,1,57697.1352
26-Jun-12,552,1,1,7108.92
26-Jun-12,553,1,1,19091.0664
26-Jun-12,554,1,1,37279.4976
26-Jun-12,555,1,1,96485.868
26-Jun-12,556,1,0,101587.1832
26-Jun-12,557,1,0,103396.6368
26-Jun-12,558,1,1,4941.9072
26-Jun-12,559,1,1,25299.1512
26-Jun-12,560,1,1,213085.0944
26-Jun-12,561,1,0,122912.3736
26-Jun-12,563,1,0,164351.4624
26-Jun-12,564,1,1,102193.0056
26-Jun-12,565,1,0,25784.2296
26-Jun-12,566,1,0,144030.6936
26-Jun-12,567,1,1,152589.8736
26-Jun-12,569,1,1,12311.28
26-Jun-12,570,1,1,45685.6128
26-Jun-12,571,1,1,122496.6384
26-Jun-12,573,1,1,75811.7952
26-Jun-12,574,1,1,61889.76
26-Jun-12,575,1,1,75272.2128
26-Jun-12,576,1,0,43558.308
26-Jun-12,577,1,0,133132.9824
26-Jun-12,581,1,0,27328.5936
26-Jun-12,582,1,1,13434.588
26-Jun-12,583,1,1,3693.1032
26-Jun-12,584,1,1,14161.752
26-Jun-12,588,1,1,65860.956
26-Jun-12,592,1,1,33520.8672
26-Jun-12,596,1,0,9188.5392
26-Jun-12,597,1,1,10853.4888
26-Jun-12,598,1,1,23227.344
26-Jun-12,600,1,1,38533.5144
26-Jun-12,602,1,1,833282.064
26-Jun-12,603,1,1,27804.9168
26-Jun-12,604,1,1,51288.0192
26-Jun-12,605,1,1,36434.8512
26-Jun-12,606,1,0,16044.4224
26-Jun-12,609,1,0,223740.576
26-Jun-12,610,1,1,38977.8408
26-Jun-12,611,1,0,29302.7832
26-Jun-12,612,1,1,79699.0896
26-Jun-12,613,1,0,366283.4832
26-Jun-12,616,1,1,174965.8392
26-Jun-12,617,1,0,153106.3728
26-Jun-12,618,1,1,531479.9808
26-Jun-12,619,1,1,75053.8872
26-Jun-12,622,1,0,137722.9752
26-Jun-12,623,1,1,613591.7184
26-Jun-12,624,1,0,27163.2096
26-Jun-12,625,1,1,72655.0344
26-Jun-12,626,1,1,7384.0104
26-Jun-12,627,1,0,34309.3392
26-Jun-12,628,1,1,33161.2128
26-Jun-12,630,1,1,131488.92
26-Jun-12,631,1,1,14488.9848
26-Jun-12,632,1,1,73695.9168
26-Jun-12,633,1,1,36717.0192
26-Jun-12,634,1,1,43189.4664
26-Jun-12,635,1,0,169262.8848
26-Jun-12,636,1,1,105238.0008
26-Jun-12,637,1,1,78047.568
26-Jun-12,638,1,1,10895.3424
26-Jun-12,639,1,1,11109.7152
26-Jun-12,640,1,1,126019.7424
26-Jun-12,641,1,1,189928.98
26-Jun-12,642,1,1,50704.7328
26-Jun-12,643,1,1,25958.8944
26-Jun-12,644,1,0,18310.3992
26-Jun-12,647,1,1,11265.4872
26-Jun-12,648,1,1,69779.7072
26-Jun-12,649,1,1,51271.1496
26-Jun-12,650,1,1,165246.8472
26-Jun-12,651,1,1,35514.6768
26-Jun-12,652,1,1,74337.3648
26-Jun-12,656,1,0,22942.3752
26-Jun-12,657,1,1,18684.7128
26-Jun-12,658,1,1,78611.4072
26-Jun-12,659,1,1,230216.0544
26-Jun-12,661,1,1,9409.356
26-Jun-12,662,1,1,20309.364
26-Jun-12,669,1,1,76847.6016
26-Jun-12,670,1,1,65123.0928
26-Jun-12,671,1,0,113035.9536
26-Jun-12,673,1,0,33088.5432
26-Jun-12,675,1,1,48318.1128
26-Jun-12,676,1,0,36436.0248
26-Jun-12,678,1,0,104231.2752
26-Jun-12,679,1,0,94820.0112
26-Jun-12,682,1,1,96038.316
26-Jun-12,686,1,0,109246.716
26-Jun-12,687,1,0,47299.9464
26-Jun-12,691,1,0,72391.9104
26-Jun-12,692,1,0,29222.604
26-Jun-12,693,1,0,103635.4248
26-Jun-12,698,1,1,45557.0064
26-Jun-12,702,1,1,49809.2184
26-Jun-12,705,1,0,32280.2352
26-Jun-12,709,1,1,47159.1
26-Jun-12,710,1,0,14728.7664
26-Jun-12,711,1,0,8559.5832
26-Jun-12,716,1,1,74846.9808
26-Jun-12,717,1,1,25974.1944
26-Jun-12,718,1,1,48394.3968
26-Jun-12,722,1,1,55022.4216
26-Jun-12,724,1,1,87298.6176
26-Jun-12,725,1,1,59976.5472
26-Jun-12,734,1,0,14988.816
26-Jun-12,736,1,1,17125.6392
26-Jun-12,737,1,0,9454.5144
26-Jun-12,740,1,1,3588.8184
26-Jun-12,743,1,0,37973.8872
26-Jun-12,744,1,0,127850.9688
26-Jun-12,745,1,0,9740.5704
26-Jun-12,746,1,1,27064.656
26-Jun-12,747,1,0,7782.1632
26-Jun-12,749,1,0,47380.356
26-Jun-12,751,1,0,348351.732
26-Jun-12,752,1,1,60360.9408
26-Jun-12,753,1,1,366584.1696
26-Jun-12,754,1,1,13457.916
26-Jun-12,755,1,0,26674.7832
26-Jun-12,756,1,1,29629.3104
26-Jun-12,757,1,0,57111.7968
26-Jun-12,758,1,0,30015.2808
26-Jun-12,759,1,0,23733.684
26-Jun-12,760,1,1,17045.208
26-Jun-12,762,1,1,31499.4888
26-Jun-12,764,1,1,22163.4144
26-Jun-12,765,1,1,94503.6792
26-Jun-12,766,1,1,7608.9168
26-Jun-12,767,1,1,9821.2464
26-Jun-12,770,1,1,233749.1016
26-Jun-12,771,1,1,48146.544
26-Jun-12,773,1,1,10548.5184
26-Jun-12,789,1,1,98594.1288
26-Jun-12,790,1,1,134113.392
26-Jun-12,798,1,1,945.2376
26-Jun-12,800,1,1,40814.1936
26-Jun-12,801,1,0,48451.3488
26-Jun-12,802,1,0,15380.604
26-Jun-12,803,1,1,1859713.056
26-Jun-12,804,1,1,29236.8672
26-Jun-12,807,1,1,882470.376
26-Jun-12,810,1,1,42087.0096
26-Jun-12,811,1,0,55748.0448
26-Jun-12,813,1,0,32792.904
26-Jun-12,819,1,1,515905.5384
26-Jun-12,820,1,1,271886.5008
26-Jun-12,821,1,1,14106.9096
26-Jun-12,825,1,1,341292.4848
26-Jun-12,828,1,1,62393.0544
26-Jun-12,839,1,1,209128.3416
26-Jun-12,855,1,1,69060.5784
26-Jun-12,862,1,1,355879.7352
26-Jun-12,866,1,0,106360.7544
26-Jun-12,868,1,1,34371.5616
26-Jun-12,881,1,1,112393.8144
27-Jun-12,500,1,0,68675.9328
27-Jun-12,501,1,1,2347153.056
27-Jun-12,502,1,1,29752.1712
27-Jun-12,503,1,1,44831.0088
27-Jun-12,504,1,1,692980.2504
27-Jun-12,505,1,0,368141.0256
27-Jun-12,506,1,1,591958.62
27-Jun-12,507,1,1,64705.1616
27-Jun-12,508,1,1,252296.4744
27-Jun-12,509,1,1,64546.1136
27-Jun-12,510,1,1,327776.6808
27-Jun-12,511,1,0,664313.4144
27-Jun-12,512,1,1,274588.8264
27-Jun-12,513,1,0,83475.2664
27-Jun-12,514,1,1,153480.3768
27-Jun-12,515,1,1,155195.1576
27-Jun-12,516,1,1,31506.5232
27-Jun-12,517,1,0,244411.2432
27-Jun-12,518,1,1,137310.6528
27-Jun-12,519,1,1,67061.7648
27-Jun-12,520,1,1,54705.1248
27-Jun-12,521,1,0,135204.9984
27-Jun-12,522,1,1,34904.88
27-Jun-12,523,1,1,88152.984
27-Jun-12,524,1,1,514105.5888
27-Jun-12,525,1,0,19563.3432
27-Jun-12,526,1,1,22541.4216
27-Jun-12,527,1,1,192088.5624
27-Jun-12,528,1,0,912441.672
27-Jun-12,529,1,1,133985.7504
27-Jun-12,530,1,1,37178.6832
27-Jun-12,531,1,1,70831.0368
27-Jun-12,532,1,1,114814.8936
27-Jun-12,533,1,1,254844.0648
27-Jun-12,534,1,0,353504.0304
27-Jun-12,535,1,1,160582.1688
27-Jun-12,536,1,0,51867.6984
27-Jun-12,537,1,1,25711.4304
27-Jun-12,538,1,1,91498.536
27-Jun-12,539,1,1,429829.8696
27-Jun-12,540,1,1,45474.5592
27-Jun-12,541,1,1,87687.3672
27-Jun-12,542,1,0,80964.7704
27-Jun-12,543,1,1,53414.1936
27-Jun-12,544,1,0,134617.2048
27-Jun-12,545,1,0,53814.6072
27-Jun-12,546,1,0,60947.3736
27-Jun-12,547,1,0,82122.084
27-Jun-12,548,1,0,193569.552
27-Jun-12,549,1,1,19751.364
27-Jun-12,550,1,0,39108.8592
27-Jun-12,551,1,1,53384.8392
27-Jun-12,552,1,1,10970.2584
27-Jun-12,553,1,1,21266.784
27-Jun-12,554,1,1,27797.8032
27-Jun-12,555,1,1,94416.6888
27-Jun-12,556,1,0,115575.2784
27-Jun-12,557,1,0,93717.8568
27-Jun-12,558,1,1,5977.5984
27-Jun-12,559,1,1,25614.6912
27-Jun-12,560,1,1,215321.688
27-Jun-12,561,1,0,141441.0696
27-Jun-12,563,1,0,125450.0712
27-Jun-12,564,1,1,92685.5712
27-Jun-12,565,1,0,21775.2192
27-Jun-12,566,1,0,152366.5296
27-Jun-12,567,1,1,160276.7088
27-Jun-12,569,1,1,18170.82
27-Jun-12,570,1,1,42574.644
27-Jun-12,571,1,1,97264.6776
27-Jun-12,573,1,1,71253.252
27-Jun-12,574,1,1,61607.2032
27-Jun-12,575,1,1,69300.3456
27-Jun-12,576,1,0,33106.3776
27-Jun-12,577,1,0,149099.3064
27-Jun-12,581,1,0,30478.0608
27-Jun-12,582,1,1,15179.9328
27-Jun-12,583,1,1,2251.7136
27-Jun-12,584,1,1,9260.7264
27-Jun-12,588,1,1,82109.232
27-Jun-12,592,1,1,27727.3008
27-Jun-12,596,1,0,5885.1936
27-Jun-12,597,1,1,13903.7976
27-Jun-12,598,1,1,28955.8728
27-Jun-12,600,1,1,35971.4736
27-Jun-12,602,1,1,823095.72
27-Jun-12,603,1,1,34210.8504
27-Jun-12,604,1,1,29439.9432
27-Jun-12,605,1,1,40238.64
27-Jun-12,606,1,0,16655.2992
27-Jun-12,609,1,0,216364.572
27-Jun-12,610,1,1,43588.944
27-Jun-12,611,1,0,31433.2128
27-Jun-12,612,1,1,70678.9368
27-Jun-12,613,1,0,365955.6672
27-Jun-12,616,1,1,179860.8744
27-Jun-12,617,1,0,152300.2968
27-Jun-12,618,1,1,545332.8744
27-Jun-12,619,1,1,95190.1488
27-Jun-12,622,1,0,141889.4136
27-Jun-12,623,1,1,638580.9672
27-Jun-12,624,1,0,35576.2296
27-Jun-12,625,1,1,70277.8608
27-Jun-12,626,1,1,9233.3376
27-Jun-12,627,1,0,34910.2872
27-Jun-12,628,1,1,29650.2912
27-Jun-12,630,1,1,134737.1856
27-Jun-12,631,1,1,10145.0952
27-Jun-12,632,1,1,67918.3992
27-Jun-12,633,1,1,36598.0392
27-Jun-12,634,1,1,41841.8496
27-Jun-12,635,1,0,180390.7944
27-Jun-12,636,1,1,98840.0232
27-Jun-12,637,1,1,73214.5536
27-Jun-12,638,1,1,9918.5688
27-Jun-12,639,1,1,13980.744
27-Jun-12,640,1,1,132818.1768
27-Jun-12,641,1,1,190379.2248
27-Jun-12,642,1,1,49828.5504
27-Jun-12,643,1,1,21248.7048
27-Jun-12,644,1,0,18473.724
27-Jun-12,647,1,1,12670.6464
27-Jun-12,648,1,1,79504.3368
27-Jun-12,649,1,1,49219.4376
27-Jun-12,650,1,1,138657.3048
27-Jun-12,651,1,1,33600.6576
27-Jun-12,652,1,1,86433.9624
27-Jun-12,656,1,0,28564.2
27-Jun-12,657,1,1,23996.4048
27-Jun-12,658,1,1,114761.3256
27-Jun-12,659,1,1,217531.2384
27-Jun-12,661,1,1,8177.3136
27-Jun-12,662,1,1,19793.484
27-Jun-12,669,1,1,69327.2088
27-Jun-12,670,1,1,58844.4408
27-Jun-12,671,1,0,92267.4096
27-Jun-12,673,1,0,32761.2168
27-Jun-12,675,1,1,57314.844
27-Jun-12,676,1,0,38814.1704
27-Jun-12,678,1,0,106550.964
27-Jun-12,679,1,0,84023.6688
27-Jun-12,682,1,1,58402.656
27-Jun-12,686,1,0,104867.784
27-Jun-12,687,1,0,40090.32
27-Jun-12,691,1,0,76488.588
27-Jun-12,692,1,0,30563.7624
27-Jun-12,693,1,0,94458.204
27-Jun-12,698,1,1,39960.4032
27-Jun-12,702,1,1,37926.8208
27-Jun-12,705,1,0,31242.5856
27-Jun-12,709,1,1,49511.124
27-Jun-12,710,1,0,15380.5392
27-Jun-12,711,1,0,13972.5936
27-Jun-12,716,1,1,61115.8752
27-Jun-12,717,1,1,20708.6184
27-Jun-12,718,1,1,54783.7704
27-Jun-12,722,1,1,54367.7688
27-Jun-12,724,1,1,54878.5584
27-Jun-12,725,1,1,55268.4816
27-Jun-12,734,1,0,16026.4584
27-Jun-12,736,1,1,17544.7944
27-Jun-12,737,1,0,10553.6808
27-Jun-12,740,1,1,4589.6688
27-Jun-12,743,1,0,43073.46
27-Jun-12,744,1,0,133221.384
27-Jun-12,745,1,0,11424.0888
27-Jun-12,746,1,1,18673.3296
27-Jun-12,747,1,0,8803.6488
27-Jun-12,749,1,0,42952.1904
27-Jun-12,751,1,0,311891.4072
27-Jun-12,752,1,1,53473.3848
27-Jun-12,753,1,1,357316.2216
27-Jun-12,754,1,1,12425.04
27-Jun-12,755,1,0,12633.1848
27-Jun-12,756,1,1,21359.0088
27-Jun-12,757,1,0,42349.8456
27-Jun-12,758,1,0,29456.1792
27-Jun-12,759,1,0,16126.5024
27-Jun-12,760,1,1,13598.7552
27-Jun-12,762,1,1,31947.6096
27-Jun-12,764,1,1,21302.8488
27-Jun-12,765,1,1,99442.224
27-Jun-12,766,1,1,10215.6768
27-Jun-12,767,1,1,13675.3992
27-Jun-12,770,1,1,207959.2128
27-Jun-12,771,1,1,43614.9072
27-Jun-12,773,1,1,14248.8144
27-Jun-12,789,1,1,106378.9488
27-Jun-12,790,1,1,140793.7248
27-Jun-12,798,1,1,1463.7384
27-Jun-12,800,1,1,46340.6112
27-Jun-12,801,1,0,41934.1536
27-Jun-12,802,1,0,13110.1344
27-Jun-12,803,1,1,1830304.944
27-Jun-12,804,1,1,32517
27-Jun-12,807,1,1,869994.432
27-Jun-12,810,1,1,48304.7424
27-Jun-12,811,1,0,63323.7768
27-Jun-12,813,1,0,38430.6912
27-Jun-12,819,1,1,492239.1816
27-Jun-12,820,1,1,269558.4816
27-Jun-12,821,1,1,14173.4664
27-Jun-12,825,1,1,349757.4168
27-Jun-12,828,1,1,73039.2624
27-Jun-12,839,1,1,180332.5032
27-Jun-12,855,1,1,73440.828
27-Jun-12,862,1,1,315092.2752
27-Jun-12,866,1,0,122239.3608
27-Jun-12,868,1,1,34136.3808
27-Jun-12,881,1,1,92235.7224
28-Jun-12,500,1,0,77706.4608
28-Jun-12,501,1,1,2275672.32
28-Jun-12,502,1,1,29484.2016
28-Jun-12,503,1,1,40690.836
28-Jun-12,504,1,1,692538.5016
28-Jun-12,505,1,0,376522.7688
28-Jun-12,506,1,1,611612.0352
28-Jun-12,507,1,1,67067.1864
28-Jun-12,508,1,1,238539.276
28-Jun-12,509,1,1,56764.8504
28-Jun-12,510,1,1,322244.4744
28-Jun-12,511,1,0,680726.2392
28-Jun-12,512,1,1,265478.9976
28-Jun-12,513,1,0,69696.8352
28-Jun-12,514,1,1,135315.0576
28-Jun-12,515,1,1,166036.8384
28-Jun-12,516,1,1,32303.2176
28-Jun-12,517,1,0,222273.6192
28-Jun-12,518,1,1,155973.5784
28-Jun-12,519,1,1,61741.2456
28-Jun-12,520,1,1,46588.0536
28-Jun-12,521,1,0,136983.6288
28-Jun-12,522,1,1,37257.5952
28-Jun-12,523,1,1,90029.2392
28-Jun-12,524,1,1,500807.3976
28-Jun-12,525,1,0,20364.2784
28-Jun-12,526,1,1,24760.6848
28-Jun-12,527,1,1,206145.8424
28-Jun-12,528,1,0,939499.488
28-Jun-12,529,1,1,138486.5424
28-Jun-12,530,1,1,49030.2288
28-Jun-12,531,1,1,65810.376
28-Jun-12,532,1,1,115020.7416
28-Jun-12,533,1,1,251367.516
28-Jun-12,534,1,0,361253.4912
28-Jun-12,535,1,1,188315.8776
28-Jun-12,536,1,0,42890.148
28-Jun-12,537,1,1,29261.5128
28-Jun-12,538,1,1,102279.8952
28-Jun-12,539,1,1,382638.5568
28-Jun-12,540,1,1,56089.5192
28-Jun-12,541,1,1,98707.716
28-Jun-12,542,1,0,98848.6776
28-Jun-12,543,1,1,54872.388
28-Jun-12,544,1,0,138731.6664
28-Jun-12,545,1,0,61961.0328
28-Jun-12,546,1,0,68477.616
28-Jun-12,547,1,0,86901.192
28-Jun-12,548,1,0,199349.9136
28-Jun-12,549,1,1,21755.412
28-Jun-12,550,1,0,31408.992
28-Jun-12,551,1,1,52216.7616
28-Jun-12,552,1,1,5833.2096
28-Jun-12,553,1,1,18256.0824
28-Jun-12,554,1,1,34711.7976
28-Jun-12,555,1,1,88997.3928
28-Jun-12,556,1,0,112750.1928
28-Jun-12,557,1,0,108335.448
28-Jun-12,558,1,1,12677.8536
28-Jun-12,559,1,1,29399.6808
28-Jun-12,560,1,1,240389.8416
28-Jun-12,561,1,0,145331.8344
28-Jun-12,563,1,0,145425.4704
28-Jun-12,564,1,1,103471.848
28-Jun-12,565,1,0,21798.504
28-Jun-12,566,1,0,129306.2832
28-Jun-12,567,1,1,159517.3392
28-Jun-12,569,1,1,18482.4504
28-Jun-12,570,1,1,52265.2968
28-Jun-12,571,1,1,98294.6808
28-Jun-12,573,1,1,73787.1912
28-Jun-12,574,1,1,65478.996
28-Jun-12,575,1,1,71773.9704
28-Jun-12,576,1,0,29571.6816
28-Jun-12,577,1,0,140356.188
28-Jun-12,581,1,0,39507.3
28-Jun-12,582,1,1,15804.0144
28-Jun-12,583,1,1,2978.0136
28-Jun-12,584,1,1,12330.2592
28-Jun-12,588,1,1,66222.5616
28-Jun-12,592,1,1,28796.1912
28-Jun-12,596,1,0,5506.3944
28-Jun-12,597,1,1,16898.5944
28-Jun-12,598,1,1,21132.4392
28-Jun-12,600,1,1,38885.9544
28-Jun-12,602,1,1,847564.2
28-Jun-12,603,1,1,30420.2664
28-Jun-12,604,1,1,33622.5528
28-Jun-12,605,1,1,38093.364
28-Jun-12,606,1,0,20029.3632
28-Jun-12,609,1,0,235332.936
28-Jun-12,610,1,1,37963.6056
28-Jun-12,611,1,0,33183.0072
28-Jun-12,612,1,1,67157.1432
28-Jun-12,613,1,0,357616.1232
28-Jun-12,616,1,1,202143.6792
28-Jun-12,617,1,0,170241.9984
28-Jun-12,618,1,1,556998.7248
28-Jun-12,619,1,1,94065.2136
28-Jun-12,622,1,0,155708.0136
28-Jun-12,623,1,1,573257.9232
28-Jun-12,624,1,0,31275.396
28-Jun-12,625,1,1,68125.9968
28-Jun-12,626,1,1,6395.1768
28-Jun-12,627,1,0,34746.1992
28-Jun-12,628,1,1,28971.6048
28-Jun-12,630,1,1,130880.1888
28-Jun-12,631,1,1,9688.7736
28-Jun-12,632,1,1,80764.9488
28-Jun-12,633,1,1,33493.788
28-Jun-12,634,1,1,43196.9976
28-Jun-12,635,1,0,170379.2232
28-Jun-12,636,1,1,98872.1208
28-Jun-12,637,1,1,70869.1536
28-Jun-12,638,1,1,10627.7184
28-Jun-12,639,1,1,12071.8872
28-Jun-12,640,1,1,143485.0848
28-Jun-12,641,1,1,173694.3984
28-Jun-12,642,1,1,43531.3584
28-Jun-12,643,1,1,20090.088
28-Jun-12,644,1,0,17424.9216
28-Jun-12,647,1,1,13095.7632
28-Jun-12,648,1,1,70798.9104
28-Jun-12,649,1,1,56464.6032
28-Jun-12,650,1,1,170382.276
28-Jun-12,651,1,1,29554.7616
28-Jun-12,652,1,1,86583.1176
28-Jun-12,656,1,0,30902.0184
